"","Date","Team","Acquired","Relinquished","Notes"
"529","2012-03-15","Lakers","• Ramon Sessions• Christian Eyenga• Cavaliers option to swap first round pick (least favorable of Cavaliers 2013 first round pick, Heat 2013 first round pick (protected top 10), Kings 2013 first round pick (protected top 13)) with Lakers 2013 first round pick (protected top 14 in 2013, else extinguished) (2013 #30-Nemanja Nedovic)","• Luke Walton• Jason Kapono• conditional first round pick (protected top 14 in 2012, else 2014) (2012 #24-Jared Cunningham)• Cavaliers option to swap first round picks (least favorable of Cavaliers 2013 first round pick, Heat 2013 first round pick (protected top 10), Kings 2013 first round pick (protected top 13)) with Lakers 2013 first round pick (protected top 14 in 2013, else extinguished) (2013 #19-Sergey Karasev)• cash","trade with Cavaliers"
"530","2012-06-20","Hornets","• Rashard Lewis• 2012 second round pick (#46-Darius Miller)","• Emeka Okafor• Trevor Ariza","trade with Wizards"
"531","2012-06-20","Wizards","• Emeka Okafor• Trevor Ariza","• Rashard Lewis• 2012 second round pick (#46-Darius Miller)","trade with Hornets"
"532","2012-06-26","Bobcats","• Ben Gordon• first round pick (protected top 14 in 2013, top 8 in 2014, top 1 in 2015, unprotected in 2016) (2014 #9-Noah Vonleh)","• Corey Maggette","trade with Pistons"
"533","2012-06-26","Pistons","• Corey Maggette","• Ben Gordon• first round pick (protected top 14 in 2013, top 8 in 2014, top 1 in 2015, unprotected in 2016) (2014 #9-Noah Vonleh)","trade with Bobcats"
"534","2012-06-26","Rockets","• 2012 first round pick (#18-Terrence Jones)","• Chase Budinger• rights to Lior Eliyahu","trade with Timberwolves"
"535","2012-06-26","Timberwolves","• Chase Budinger• rights to Lior Eliyahu","• 2012 first round pick (#18-Terrence Jones)","trade with Rockets"
"536","2012-06-27","Bucks","• Samuel Dalembert• 2012 first round pick (#14-John Henson)• second round pick (1 year after Rockets send second round pick to Hawks) (2014 #54-Nemanja Dangubic)• cash considerations","• Jon Brockman• Shaun Livingston• Jon Leuer• 2012 first round pick (#12-Jeremy Lamb)","trade with Rockets"
"537","2012-06-27","Rockets","• Jon Brockman• Shaun Livingston• Jon Leuer• 2012 first round pick (#12-Jeremy Lamb)","• Samuel Dalembert• 2012 first round pick (#14-John Henson)• second round pick (1 year after Rockets send second round pick to Hawks) (2014 #54-Nemanja Dangubic)• cash considerations","trade with Bucks"
"538","2012-06-28","76ers","• cash considerations","• rights to Tornike Shengelia","trade with Nets"
"539","2012-06-28","76ers","• rights to Arnett Moultrie","• rights to Justin Hamilton (b)• first round pick (protected top 14 in 2013-15, else 2015 second round pick, 2016 second round pick) (2015 #33-Jordan Mickey) (2016 #31-Deyonta Davis)","trade with Heat"
"540","2012-06-28","Blazers","• cash considerations","• rights to Tyshawn Taylor","trade with Nets"
"541","2012-06-28","Cavaliers","• Kelenna Azubuike• rights to Tyler Zeller","• Jared Cunningham• Bernard James• Jae Crowder","trade with Mavericks"
"542","2012-06-28","Heat","• rights to Justin Hamilton (b)• first round pick (protected top 14 in 2013-15, else 2015 second round pick, 2016 second round pick) (2015 #33-Jordan Mickey) (2016 #31-Deyonta Davis)","• rights to Arnett Moultrie","trade with 76ers"
"543","2012-06-28","Kings","• cash considerations","• rights to Orlando Johnson","trade with Pacers"
"544","2012-06-28","Lakers","• rights to Darius Johnson-Odom","• cash considerations","trade with Mavericks"
"545","2012-06-28","Mavericks","• cash considerations","• rights to Darius Johnson-Odom","trade with Lakers"
"546","2012-06-28","Mavericks","• rights to Jared Cunningham• rights to Bernard James• rights to Jae Crowder","• Kelenna Azubuike• rights to Tyler Zeller","trade with Cavaliers"
"547","2012-06-28","Nets","• rights to Tornike Shengelia","• cash considerations","trade with 76ers"
"548","2012-06-28","Nets","• rights to Tyshawn Taylor","• cash considerations","trade with Blazers"
"549","2012-06-28","Pacers","• rights to Orlando Johnson","• cash considerations","trade with Kings"
"550","2012-06-29","Clippers","• Lamar Odom","• Maurice Williams / Mo Williams• rights to Furkan Aldemir","4-team trade with Jazz, Mavericks, Rockets"
"551","2012-06-29","Jazz","• Maurice Williams / Mo Williams• rights to Shan Foster","• rights to Tadija Dragicevic","4-team trade with Clippers, Mavericks, Rockets"
"552","2012-06-29","Mavericks","• rights to Tadija Dragicevic• cash• $8.9M trade exception","• Lamar Odom• rights to Shan Foster","4-team trade wtih Clippers, Jazz, Rockets"
"553","2012-06-29","Rockets","• rights to Furkan Aldemir","• cash","4-team trade with Clippers, Jazz, Mavericks"
"554","2012-07-11","76ers","• Dorell Wright• Darryl Watkins","• rights to Edin Bavcic","3-team trade with Hornets, Warriors"
"555","2012-07-11","Hawks","• Devin Harris","• Marvin Williams","trade with Jazz"
"556","2012-07-11","Hornets","• rights to Edin Bavcic","• Jarrett Jack• Darryl Watkins","3-team trade with 76ers, Warriors"
"557","2012-07-11","Jazz","• Marvin Williams","• Devin Harris","trade with Hawks"
"558","2012-07-11","Raptors","• Kyle Lowry","• Gary Forbes• 2013 first round pick (protected top 3 and 15-30 in 2013, top 2 and 15-30 in 2014-15, top 1 and 15-30 in 2016-17, unprotected in 2018) (2013 #12-Steven Adams)","trade with Rockets"
"559","2012-07-11","Rockets","• Gary Forbes• 2013 first round pick (protected top 3 and 15-30 in 2013, top 2 and 15-30 in 2014-15, top 1 and 15-30 in 2016-17, unprotected in 2018) (2013 #12-Steven Adams)","• Kyle Lowry","trade with Raptors"
"560","2012-07-11","Warriors","• Jarrett Jack","• Dorell Wright","3-team trade with 76ers, Hornets"
"561","2012-07-11","Clippers","• Clippers option to swap 2016 second round picks (if Clippers pick is #31-55) (#33-Cheick Diallo)","• Reggie Evans• Clippers option to swap 2016 second round picks (if pick is #31-55) (#55-Marcus Paige)","trade with Nets"
"562","2012-07-11","Hawks","• Anthony Morrow• Jordan Farmar• Jordan Williams• DeShawn Stevenson• Johan Petro• first round pick (protected top 14 in 2012-16, else 2017 second round pick, cash) (2013 #18-Shane Larkin)• Hawks option to swap 2014 first round picks (not exercised)• Hawks option to swap 2015 first round picks (#15-Kelly Oubre Jr.)• 2017 second round pick (#31-Frank Jackson)","• Joe Johnson• Hawks option to swap 2014 first round picks (not exercised)• Hawks option to swap 2015 first round picks (#29-Chris McCullough)","trade with Nets"
"563","2012-07-11","Hornets","• Ryan Anderson","• Gustavo Ayon","trade with Magic"
"564","2012-07-11","Knicks","• Marcus Camby","• Toney Douglas• Jerome Jordan• Josh Harrellson• 2014 second round pick (#42-Nick Johnson)• 2015 second round pick (#32-Montrezl Harrell)","trade with Rockets"
"565","2012-07-11","Lakers","• Steve Nash","• 2013 first round pick (least favorable of Cavaliers, Heat, Kings (top 13 protected), Lakers (top 14 protected) picks) (#30-Nemanja Nedovic)• 2013 second round pick (protected top 40 in 2013, unprotected in 2014) (#57-Alex Oriakhi)• 2014 second round pick (#36-Johnny O'Bryant III)• first round pick (protected top 5 in 2015, top 3 in 2016-17, unprotected in 2018) (2018 #10-Mikal Bridges)• $3M cash","trade with Suns"
"566","2012-07-11","Magic","• Gustavo Ayon","• Ryan Anderson","trade with Hornets"
"567","2012-07-11","Mavericks","• Darren Collison• Dahntay Jones","• Ian Mahinmi","trade with Pacers"
"568","2012-07-11","Nets","• Joe Johnson• Hawks option to swap 2014 first round picks (not exercised)• Hawks option to swap 2015 first round picks (#29-Chris McCullough)","• Anthony Morrow• Jordan Farmar• Jordan Williams• DeShawn Stevenson• Johan Petro• first round pick (protected top 14 in 2012-16, else 2017 second round pick, cash) (2013 #18-Shane Larkin)• Hawks option to swap 2014 first round picks (not exercised)• Hawks option to swap 2015 first round picks (#15-Kelly Oubre Jr.)• 2017 second round pick (#31-Frank Jackson)","trade with Hawks"
"569","2012-07-11","Nets","• Reggie Evans• Clippers option to swap 2016 second round picks (if pick is #31-55) (#55-Marcus Paige)","• Clippers option to swap 2016 second round picks (if Clippers pick is #31-55) (#33-Cheick Diallo)","trade with Clippers"
"570","2012-07-11","Pacers","• Ian Mahinmi","• Darren Collison• Dahntay Jones","trade with Mavericks"
"571","2012-07-11","Rockets","• Toney Douglas• Jerome Jordan• Josh Harrellson• 2014 second round pick (#42-Nick Johnson)• 2015 second round pick (#32-Montrezl Harrell)","• Marcus Camby","trade with Knicks"
"572","2012-07-11","Suns","• 2013 first round pick (least favorable of Cavaliers, Heat, Kings (top 13 protected), Lakers (top 14 protected) picks) (#30-Nemanja Nedovic)• 2013 second round pick (protected top 40 in 2013, unprotected in 2014) (#57-Alex Oriakhi)• 2014 second round pick (#36-Johnny O'Bryant III)• first round pick (protected top 5 in 2015, top 3 in 2016-17, unprotected in 2018) (2018 #10-Mikal Bridges)• $3M cash","• Steve Nash","trade with Lakers"
"573","2012-07-13","Hornets","• Brad Miller• 2013 second round pick (#52-Lorenzo Brown)• 2016 second round pick (#35-Rade Zagorac)","• 2017 second round pick (protected top 55, else extinguished) (not exercised)","trade with Timberwolves"
"574","2012-07-13","Timberwolves","• 2017 second round pick (protected top 55, else extinguished) (not exercised)","• Brad Miller• 2013 second round pick (#52-Lorenzo Brown)• 2016 second round pick (#35-Rade Zagorac)","trade with Hornets"
"575","2012-07-15","Blazers","• Jared Jeffries• Dan Gadzuric• rights to Kostas Papanikolaou• rights to Giorgos Printezis• 2016 second round pick (originally protected top 37, but protection later removed as part of subsequent trade between Kings, Knicks) (#37-Chinanu Onuaku)• cash considerations","• Raymond Felton• Kurt Thomas","trade with Knicks"
"576","2012-07-15","Knicks","• Raymond Felton• Kurt Thomas","• Jared Jeffries• Dan Gadzuric• rights to Kostas Papanikolaou• rights to Giorgos Printezis• 2016 second round pick (originally protected top 37, but protection later removed as part of subsequent trade between Kings, Knicks) (#37-Chinanu Onuaku)• cash considerations","trade with Blazers"
"577","2012-07-16","Bulls","• ~$5M trade exception• cash","• Kyle Korver","trade with Hawks"
"578","2012-07-16","Hawks","• Kyle Korver","• ~$5M trade exception• cash","trade with Bulls"
"579","2012-07-16","Kings","• James Johnson","• 2014 conditional second round pick (if pick is #31-55) (#37-DeAndre Daniels)","trade with Raptors"
"580","2012-07-16","Raptors","• 2014 conditional second round pick (if pick is #31-55) (#37-DeAndre Daniels)","• James Johnson","trade with Kings"
"581","2012-07-20","Blazers","• Aleksandar Pavlovic / Sasha Pavlovic• 2013 second round pick (from Celtics) (#39-Jeff Withey)• 2013 second round pick (from Celtics) (#45-Marko Todorovic)• cash","• rights to Jon Diebler","3-team trade with Celtics, Rockets"
"582","2012-07-20","Celtics","• Courtney Lee","• Sean Williams• E'Twaun Moore• JaJuan Johnson• Aleksandar Pavlovic / Sasha Pavlovic• 2013 second round pick (#32-Alex Abrines)• 2013 second round pick (#39-Jeff Withey)• 2013 second round pick (#45-Marko Todorovic)• cash","3-team trade with Blazers, Rockets"
"583","2012-07-20","Rockets","• Sean Williams• E'Twaun Moore• JaJuan Johnson• rights to Jon Diebler• 2013 second round pick (from Celtics) (#32-Alex Abrines)","• Courtney Lee","3-team trade with Blazers, Celtics"
"584","2012-07-24","Grizzlies","• Wayne Ellington","• Dante Cunningham","trade with Timberwolves"
"585","2012-07-24","Timberwolves","• Dante Cunningham","• Wayne Ellington","trade with Grizzlies"
"586","2012-07-25","Cavaliers","• Jeremy Pargo• 2014 second round pick (#52-Vasilije Micic)• cash considerations","• D.J. Kennedy","trade with Grizzlies"
"587","2012-07-25","Grizzlies","• D.J. Kennedy","• Jeremy Pargo• 2014 second round pick (#52-Vasilije Micic)• cash considerations","trade with Cavaliers"
"588","2012-07-27","Hornets","• Robin Lopez• Hakim Warrick• $1.15M cash (from Suns)","• Brad Miller• Jerome Dyson• 2013 second round pick (#52-Lorenzo Brown)• 2016 second round pick (#35-Rade Zagorac)","3-team trade with Suns, Timberwolves"
"589","2012-07-27","Suns","• Wesley Johnson / Wes Johnson• Brad Miller• Jerome Dyson• draft pick(s) (first round pick (from Timberwolves) (protected top 13 in 2014, top 12 in 2015-16, else 2016 and 2017 second round picks)) (2016 #35-Rade Zagorac) (2017 #37-Semi Ojeleye)","• Robin Lopez• Hakim Warrick• 2014 second round pick (#36-Johnny O'Bryant III)• $1.15M cash","3-team trade with Hornets, Timberwolves"
"590","2012-07-27","Timberwolves","• 2013 second round pick (from Hornets) (#52-Lorenzo Brown)• 2014 second round pick (from Suns) (#36-Johnny O'Bryant III)• 2016 second round pick (from Hornets) (#35-Rade Zagorac)","• Wesley Johnson / Wes Johnson• draft pick(s) (first round pick (protected top 13 in 2014, top 12 in 2015-16, else 2016 and 2017 second round picks)) (2016 #35-Rade Zagorac) (2017 #37-Semi Ojeleye)• cash","3-team trade with Hornets, Suns"
"591","2012-07-30","Clippers","• Willie Green","• rights to Sofoklis Schortsanitis• trade exception","trade with Hawks"
"592","2012-07-30","Hawks","• rights to Sofoklis Schortsanitis• trade exception","• Willie Green","trade with Clippers"
"593","2012-08-10","76ers","• Andrew Bynum• Jason Richardson","• Andre Iguodala• Maurice Harkless / Moe Harkless• Nikola Vucevic• first round pick (from 76ers, two years after 76ers convey first round pick to Heat from earlier trade, protected top 14 in 2015-16, top 11 in 2017, top 8 in 2018, thereafter 2018 and 2019 second round picks) (#5-De'Aaron Fox)","4-team trade with Lakers, Magic, Nuggets"
"594","2012-08-10","Lakers","• Dwight Howard• Chris Duhon• Earl Clark","• Andrew Bynum• 2015 second round pick (protected top 40 in 2015, extinguished thereafter) (not exercised)• draft pick(s) (first round pick at least 2 years after Lakers send first round pick to Suns from earlier trade, protected top 5 in 2017-18; if first round pick is not sent to Suns by 2017, then 2017 and 2018 second round picks) (2017 #33-Wesley Iwundu / Wes Iwundu) (2018 #40-Rodions Kurucs)","4-team trade with 76ers, Magic, Nuggets"
"595","2012-08-10","Magic","• Arron Afflalo• Al Harrington• Maurice Harkless / Moe Harkless• Christian Eyenga• Josh McRoberts• Nikola Vucevic• 2013 second round pick (from Nuggets) (#51-Romero Osby)• 2014 first round pick (from Nuggets, less favorable of Knicks, Nuggets picks) (#12-Dario Saric)• 2015 second round pick (from Lakers, protected top 40 in 2015, extinguished thereafter) (not exercised)• first round pick (from 76ers, two years after 76ers convey first round pick to Heat from earlier trade, protected top 14 in 2015-16, top 11 in 2017, top 8 in 2018, else 2018 and 2019 second round picks) (2017 #5-De'Aaron Fox)• draft pick(s) (from Lakers) (first round pick at least 2 years after Lakers send first round pick to Suns from earlier trade, protected top 5 in 2017-18; if first round pick is not sent to Suns by 2017, then 2017 and 2018 second round picks) (2017 #33-Wesley Iwundu / Wes Iwundu) (2018 #40-Rodions Kurucs)","• Dwight Howard• Jason Richardson• Chris Duhon• Earl Clark","4-team trade with 76ers, Lakers, Nuggets"
